https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USD
1669766400,2022-11-30 00:00:00,BAT/USD,0.23177,0.23761,0.23175,0.23761,21945.71633087,5214.521657378021
1669680000,2022-11-29 00:00:00,BAT/USD,0.22282,0.22689,0.22282,0.22593,6672.57419354,1507.5346875464923
1669593600,2022-11-28 00:00:00,BAT/USD,0.22132,0.22503,0.22026,0.22503,4878.95964799,1097.9122895871897
1669507200,2022-11-27 00:00:00,BAT/USD,0.23222,0.23222,0.23221,0.23221,898.67235431,208.68070739432508
1669420800,2022-11-26 00:00:00,BAT/USD,0.23100,0.23310,0.22669,0.22669,7231.43771542,1639.2946157085598
1669334400,2022-11-25 00:00:00,BAT/USD,0.22475,0.22602,0.22475,0.22602,3261.95855605,737.267872838421
1669248000,2022-11-24 00:00:00,BAT/USD,0.23111,0.23111,0.22410,0.23039,3812.85637676,878.4439806417364
1669161600,2022-11-23 00:00:00,BAT/USD,0.22837,0.22926,0.22481,0.22926,34833.20214014,7985.859922648496
1669075200,2022-11-22 00:00:00,BAT/USD,0.22166,0.22346,0.22166,0.22346,878.06133898,196.21158680847077
1668988800,2022-11-21 00:00:00,BAT/USD,0.21940,0.21940,0.21940,0.21940,47.50000000,10.4215
1668902400,2022-11-20 00:00:00,BAT/USD,0.23378,0.23458,0.22445,0.22445,4974.15153213,1116.4483113865786
1668816000,2022-11-19 00:00:00,BAT/USD,0.22344,0.22443,0.22149,0.22443,1706.67920734,383.0300145033162
1668729600,2022-11-18 00:00:00,BAT/USD,0.22622,0.22622,0.22167,0.22385,33294.37991924,7452.946944921873
1668643200,2022-11-17 00:00:00,BAT/USD,0.22782,0.22786,0.22261,0.22308,19259.06855288,4296.31301277647
1668556800,2022-11-16 00:00:00,BAT/USD,0.22959,0.23162,0.22685,0.22685,1422.00000000,322.5807
1668470400,2022-11-15 00:00:00,BAT/USD,0.22638,0.23212,0.22521,0.22928,160991.98531498,36912.24239301862
1668384000,2022-11-14 00:00:00,BAT/USD,0.21336,0.22638,0.21087,0.22229,85729.15747911,19056.734416031362
1668297600,2022-11-13 00:00:00,BAT/USD,0.23963,0.23963,0.21894,0.21895,350043.25377721,76641.97041452014
1668211200,2022-11-12 00:00:00,BAT/USD,0.23828,0.24171,0.23828,0.24171,661.04406106,159.7809599988126
1668124800,2022-11-11 00:00:00,BAT/USD,0.26526,0.26526,0.24829,0.24829,3276.82225959,813.6021988336012
1668038400,2022-11-10 00:00:00,BAT/USD,0.24475,0.27195,0.24279,0.26624,19616.23460605,5222.6263015147515
1667952000,2022-11-09 00:00:00,BAT/USD,0.27677,0.27860,0.22800,0.22800,184363.11432577,42034.790066275564
1667865600,2022-11-08 00:00:00,BAT/USD,0.32569,0.32589,0.27000,0.27109,202938.45352371,55014.58536574254
1667779200,2022-11-07 00:00:00,BAT/USD,0.32531,0.32746,0.32265,0.32265,6908.16595836,2228.919746464854
1667692800,2022-11-06 00:00:00,BAT/USD,0.33105,0.33105,0.31580,0.31734,5576.08622800,1769.51520359352
1667606400,2022-11-05 00:00:00,BAT/USD,0.34340,0.34500,0.32697,0.32697,25458.40547817,8324.134839197244
1667520000,2022-11-04 00:00:00,BAT/USD,0.32648,0.33971,0.32359,0.33971,21884.53316307,7434.39476082651
1667433600,2022-11-03 00:00:00,BAT/USD,0.31741,0.35071,0.31741,0.32392,104609.19942040,33885.011876255965
1667347200,2022-11-02 00:00:00,BAT/USD,0.30500,0.34001,0.29796,0.29875,159463.51519308,47639.72516393266
1667260800,2022-11-01 00:00:00,BAT/USD,0.29894,0.30005,0.29462,0.29462,2116.00000000,623.41592
1667174400,2022-10-31 00:00:00,BAT/USD,0.29718,0.29718,0.29449,0.29449,24919.23443181,7338.465347823726
1667088000,2022-10-30 00:00:00,BAT/USD,0.30167,0.30561,0.30167,0.30561,3637.47319598,1111.6481834234478
1667001600,2022-10-29 00:00:00,BAT/USD,0.29677,0.30607,0.29677,0.30136,25435.97623507,7665.385798200696
1666915200,2022-10-28 00:00:00,BAT/USD,0.28599,0.29105,0.28599,0.29105,7334.41083819,2134.680274455199
1666828800,2022-10-27 00:00:00,BAT/USD,0.28790,0.28790,0.28790,0.28790,549.36823616,158.163115190464
1666742400,2022-10-26 00:00:00,BAT/USD,0.28920,0.29231,0.28920,0.29131,2720.65191404,792.5531090789924
1666656000,2022-10-25 00:00:00,BAT/USD,0.28113,0.28972,0.27991,0.28633,1756.00000000,502.79547999999994
1666569600,2022-10-24 00:00:00,BAT/USD,0.28275,0.28275,0.27509,0.27603,2024.65943851,558.8667448119153
1666483200,2022-10-23 00:00:00,BAT/USD,0.27717,0.28386,0.27420,0.28386,3419.09000000,970.5428874
1666396800,2022-10-22 00:00:00,BAT/USD,0.27739,0.28095,0.27434,0.27594,6579.96838814,1815.6764770233517
1666310400,2022-10-21 00:00:00,BAT/USD,0.26973,0.27547,0.26672,0.27547,1904.40104800,524.60535669256
1666224000,2022-10-20 00:00:00,BAT/USD,0.27115,0.27914,0.27113,0.27462,15684.26115748,4307.211799067157
1666137600,2022-10-19 00:00:00,BAT/USD,0.28224,0.28231,0.27426,0.27508,15609.00000000,4293.72372
1666051200,2022-10-18 00:00:00,BAT/USD,0.28872,0.29171,0.28108,0.28433,5389.52061684,1532.4023969861173
1665964800,2022-10-17 00:00:00,BAT/USD,0.28692,0.29136,0.28480,0.28874,6819.11174278,1968.9503246102972
1665878400,2022-10-16 00:00:00,BAT/USD,0.28831,0.28850,0.28524,0.28815,1608.82205443,463.5820749840045
1665792000,2022-10-15 00:00:00,BAT/USD,0.29151,0.29151,0.28149,0.28149,5116.22713801,1440.166777078435
1665705600,2022-10-14 00:00:00,BAT/USD,0.30280,0.30280,0.28677,0.28998,14828.66322367,4300.015761599827
1665619200,2022-10-13 00:00:00,BAT/USD,0.28000,0.29963,0.27017,0.29876,96856.33942280,28936.799965955728
1665532800,2022-10-12 00:00:00,BAT/USD,0.28378,0.28609,0.28159,0.28159,3001.36925192,845.1555676481528
1665446400,2022-10-11 00:00:00,BAT/USD,0.28231,0.28779,0.28231,0.28291,1537.08047645,434.8554375924695
1665360000,2022-10-10 00:00:00,BAT/USD,0.30228,0.30228,0.29139,0.29139,1603.44524701,467.2279105262439
1665273600,2022-10-09 00:00:00,BAT/USD,0.30403,0.30403,0.30124,0.30124,561.00000000,168.99564
1665187200,2022-10-08 00:00:00,BAT/USD,0.29647,0.29647,0.29647,0.29647,88.35991480,26.196063940756
1665100800,2022-10-07 00:00:00,BAT/USD,0.30255,0.30255,0.29875,0.29992,848.40165773,254.45262518638162
1665014400,2022-10-06 00:00:00,BAT/USD,0.30916,0.30916,0.30184,0.30184,1826.04632604,551.1738230519136
1664928000,2022-10-05 00:00:00,BAT/USD,0.30346,0.30370,0.30044,0.30332,3176.37308658,963.4574846214455
1664841600,2022-10-04 00:00:00,BAT/USD,0.30240,0.31122,0.30240,0.30948,3820.07582007,1182.2370647952637
1664755200,2022-10-03 00:00:00,BAT/USD,0.28909,0.30044,0.28909,0.30044,74123.47083485,22269.655577622332
1664668800,2022-10-02 00:00:00,BAT/USD,0.30003,0.30003,0.29471,0.29471,1333.63872469,393.0366685533899
1664582400,2022-10-01 00:00:00,BAT/USD,0.30516,0.30516,0.29922,0.29922,821.11497138,245.6940217363236
1664496000,2022-09-30 00:00:00,BAT/USD,0.30757,0.30757,0.30122,0.30122,1440.20843123,433.8195836551006
1664409600,2022-09-29 00:00:00,BAT/USD,0.29991,0.30835,0.29773,0.30587,7408.49930168,2266.0376814048614
1664323200,2022-09-28 00:00:00,BAT/USD,0.29915,0.30221,0.29270,0.30143,9459.76855149,2851.4580344756305
1664236800,2022-09-27 00:00:00,BAT/USD,0.30028,0.30962,0.29741,0.29794,8421.87429799,2509.2132283431406
1664150400,2022-09-26 00:00:00,BAT/USD,0.30131,0.30341,0.29753,0.29753,1521.40659809,452.6641051297177
1664064000,2022-09-25 00:00:00,BAT/USD,0.30984,0.31014,0.30250,0.30250,4308.80724789,1303.4141924867251
1663977600,2022-09-24 00:00:00,BAT/USD,0.31504,0.31751,0.31100,0.31100,19631.61558789,6105.432447833789
1663891200,2022-09-23 00:00:00,BAT/USD,0.31943,0.31943,0.30243,0.31476,6118.83452610,1925.964355435236
1663804800,2022-09-22 00:00:00,BAT/USD,0.29280,0.30753,0.29280,0.30753,1150.00000000,353.65950000000004
1663718400,2022-09-21 00:00:00,BAT/USD,0.29156,0.31073,0.28717,0.28849,3211.90955233,926.6037867516818
1663632000,2022-09-20 00:00:00,BAT/USD,0.30465,0.30465,0.30058,0.30058,6124.37685446,1840.8651949135867
1663545600,2022-09-19 00:00:00,BAT/USD,0.29650,0.30589,0.29514,0.30589,16843.83321129,5152.360141001498
1663459200,2022-09-18 00:00:00,BAT/USD,0.32127,0.32319,0.30000,0.30472,99673.25085407,30372.433000252207
1663372800,2022-09-17 00:00:00,BAT/USD,0.32332,0.32789,0.32040,0.32789,6598.98418400,2163.74092409176
1663286400,2022-09-16 00:00:00,BAT/USD,0.31695,0.32036,0.31267,0.32036,25693.69632772,8231.232555548379
1663200000,2022-09-15 00:00:00,BAT/USD,0.32158,0.32500,0.31382,0.31382,7999.79035517,2510.4942092594492
1663113600,2022-09-14 00:00:00,BAT/USD,0.32207,0.32868,0.31859,0.32403,8689.97180898,2815.8115652637894
1663027200,2022-09-13 00:00:00,BAT/USD,0.35328,0.35901,0.32231,0.32410,4330.49692741,1403.5140541735811
1662940800,2022-09-12 00:00:00,BAT/USD,0.35406,0.36175,0.35074,0.35291,2637.44634928,930.7811911244048
1662854400,2022-09-11 00:00:00,BAT/USD,0.34615,0.36029,0.34615,0.35043,9092.47722654,3186.2767944964125
1662768000,2022-09-10 00:00:00,BAT/USD,0.35663,0.35868,0.34796,0.35422,4081.43116678,1445.7245478968114
1662681600,2022-09-09 00:00:00,BAT/USD,0.33323,0.35659,0.33323,0.34888,6436.70827232,2245.6387820470018
1662595200,2022-09-08 00:00:00,BAT/USD,0.32152,0.33173,0.31726,0.32935,35936.45225106,11835.67054888661
1662508800,2022-09-07 00:00:00,BAT/USD,0.31102,0.32948,0.31102,0.32948,5024.35152418,1655.4233401868262
1662422400,2022-09-06 00:00:00,BAT/USD,0.34714,0.34714,0.31492,0.31642,13950.64999258,4414.264670652164
1662336000,2022-09-05 00:00:00,BAT/USD,0.33870,0.33879,0.33870,0.33879,419.95068354,142.2750920765166
1662249600,2022-09-04 00:00:00,BAT/USD,0.33691,0.34808,0.33691,0.34808,919.36398102,320.0122145134416
1662163200,2022-09-03 00:00:00,BAT/USD,0.33388,0.33669,0.33388,0.33669,3800.58595807,1279.6192862225882
1662076800,2022-09-02 00:00:00,BAT/USD,0.33712,0.34563,0.33264,0.33569,10466.28160661,3513.426072522911
1661990400,2022-09-01 00:00:00,BAT/USD,0.33428,0.33428,0.33205,0.33205,1200.83317122,398.736654503601
1661904000,2022-08-31 00:00:00,BAT/USD,0.34488,0.34488,0.33612,0.33675,4254.66845714,1432.759602941895
1661817600,2022-08-30 00:00:00,BAT/USD,0.34745,0.34898,0.34174,0.34201,12823.36511593,4385.71910329922
1661731200,2022-08-29 00:00:00,BAT/USD,0.32501,0.34419,0.32500,0.34389,81432.39649356,28003.786830170346
1661644800,2022-08-28 00:00:00,BAT/USD,0.33682,0.33682,0.33682,0.33682,0.00000000,0.0
1661558400,2022-08-27 00:00:00,BAT/USD,0.33428,0.33808,0.33358,0.33682,6893.92638912,2322.0122863833985
1661472000,2022-08-26 00:00:00,BAT/USD,0.37452,0.37452,0.34122,0.34122,3348.04750627,1142.4207700894497
1661385600,2022-08-25 00:00:00,BAT/USD,0.37536,0.37536,0.37298,0.37298,816.44689140,304.518361554372
1661299200,2022-08-24 00:00:00,BAT/USD,0.36071,0.37700,0.36003,0.37100,2908.82802664,1079.17519788344
1661212800,2022-08-23 00:00:00,BAT/USD,0.36358,0.37162,0.35451,0.37158,6497.31243876,2414.271355994441
1661126400,2022-08-22 00:00:00,BAT/USD,0.36683,0.36683,0.35000,0.35130,34145.74957159,11995.401824499568
1661040000,2022-08-21 00:00:00,BAT/USD,0.35823,0.36512,0.35823,0.36512,694.99494496,253.7565543037952
1660953600,2022-08-20 00:00:00,BAT/USD,0.36212,0.36461,0.35000,0.35786,42244.26107470,15117.531268192142
1660867200,2022-08-19 00:00:00,BAT/USD,0.39121,0.39121,0.36050,0.36637,77768.59951660,28492.08180489674
1660780800,2022-08-18 00:00:00,BAT/USD,0.41159,0.41601,0.39050,0.39223,156729.81747947,61474.13630997252
1660694400,2022-08-17 00:00:00,BAT/USD,0.43845,0.43924,0.40753,0.40773,7667.85403055,3126.4141238761513
1660608000,2022-08-16 00:00:00,BAT/USD,0.44137,0.44137,0.42500,0.42929,66513.29773239,28553.493583537704
1660521600,2022-08-15 00:00:00,BAT/USD,0.45542,0.45542,0.43807,0.43813,2076.16823398,909.6315883536574
1660435200,2022-08-14 00:00:00,BAT/USD,0.46338,0.46619,0.44309,0.44624,6520.72002053,2909.8061019613074
1660348800,2022-08-13 00:00:00,BAT/USD,0.46856,0.46972,0.45563,0.45822,117275.93721938,53738.1799526643
1660262400,2022-08-12 00:00:00,BAT/USD,0.46404,0.46451,0.45438,0.46356,23373.24159918,10834.899875715882
1660176000,2022-08-11 00:00:00,BAT/USD,0.46235,0.46783,0.45881,0.46187,25409.72114188,11735.987903800116
1660089600,2022-08-10 00:00:00,BAT/USD,0.42305,0.46127,0.41741,0.45910,41518.32958154,19061.065110885014
1660003200,2022-08-09 00:00:00,BAT/USD,0.43448,0.45213,0.43448,0.43902,82557.17704283,36244.25186534323
1659916800,2022-08-08 00:00:00,BAT/USD,0.43574,0.44318,0.43243,0.43654,12775.71545360,5577.110824114544
1659830400,2022-08-07 00:00:00,BAT/USD,0.42305,0.43447,0.42305,0.43447,640.71214193,278.3702043043271
1659744000,2022-08-06 00:00:00,BAT/USD,0.43857,0.44900,0.43781,0.44605,6660.70731451,2971.0084976371854
1659657600,2022-08-05 00:00:00,BAT/USD,0.41000,0.43898,0.41000,0.42748,66778.31834826,28546.395527514185
1659571200,2022-08-04 00:00:00,BAT/USD,0.39781,0.40778,0.39541,0.40200,10140.92227368,4076.65075401936
1659484800,2022-08-03 00:00:00,BAT/USD,0.39569,0.40806,0.39569,0.40023,41860.13566042,16753.682095369895
1659398400,2022-08-02 00:00:00,BAT/USD,0.40000,0.40295,0.39396,0.40295,911.73215278,367.38247096270095
1659312000,2022-08-01 00:00:00,BAT/USD,0.40423,0.43791,0.40423,0.41115,10802.37565430,4441.396750265445
1659225600,2022-07-31 00:00:00,BAT/USD,0.40644,0.42556,0.40644,0.42485,9130.69758966,3879.176870967051
1659139200,2022-07-30 00:00:00,BAT/USD,0.42147,0.42632,0.42147,0.42356,7464.61367757,3161.711769271549
1659052800,2022-07-29 00:00:00,BAT/USD,0.41746,0.41767,0.39981,0.41105,9141.76461993,3757.7223470222266
1658966400,2022-07-28 00:00:00,BAT/USD,0.39700,0.41065,0.38670,0.41013,10299.22678260,4224.021880347738
1658880000,2022-07-27 00:00:00,BAT/USD,0.36054,0.39359,0.36054,0.39262,876.89298908,344.28572537258964
1658793600,2022-07-26 00:00:00,BAT/USD,0.35858,0.36070,0.35441,0.36070,78569.06774483,28339.862735560182
1658707200,2022-07-25 00:00:00,BAT/USD,0.37460,0.37460,0.36231,0.36231,27103.21195479,9819.764723339966
1658620800,2022-07-24 00:00:00,BAT/USD,0.39130,0.39684,0.38872,0.38963,23996.23906735,9349.65462781158
1658534400,2022-07-23 00:00:00,BAT/USD,0.39333,0.39616,0.37605,0.37957,55761.88406358,21165.53833401306
1658448000,2022-07-22 00:00:00,BAT/USD,0.40645,0.41520,0.38203,0.38742,161434.90020336,62543.10903678573
1658361600,2022-07-21 00:00:00,BAT/USD,0.39741,0.40101,0.38165,0.39770,189829.97536134,75495.38120120492
1658275200,2022-07-20 00:00:00,BAT/USD,0.43547,0.44063,0.39415,0.39415,373336.71462280,147150.66606857663
1658188800,2022-07-19 00:00:00,BAT/USD,0.41048,0.43851,0.41048,0.43062,348054.78768699,149879.35267377165
1658102400,2022-07-18 00:00:00,BAT/USD,0.38294,0.41642,0.38294,0.41000,73881.54842113,30291.4348526633
1658016000,2022-07-17 00:00:00,BAT/USD,0.39382,0.40682,0.38205,0.38296,58171.35580425,22277.30241879558
1657929600,2022-07-16 00:00:00,BAT/USD,0.38965,0.40474,0.38500,0.39675,45632.18920886,18104.571068615205
1657843200,2022-07-15 00:00:00,BAT/USD,0.39099,0.39617,0.38480,0.39010,2643.84656412,1031.364544663212
1657756800,2022-07-14 00:00:00,BAT/USD,0.38081,0.38415,0.36009,0.38415,25616.11742111,9840.431507319407
1657670400,2022-07-13 00:00:00,BAT/USD,0.36546,0.38405,0.34804,0.38405,61975.67019154,23801.756137060936
1657584000,2022-07-12 00:00:00,BAT/USD,0.37315,0.38801,0.36914,0.37600,49761.54810570,18710.3420877432
1657497600,2022-07-11 00:00:00,BAT/USD,0.40482,0.40482,0.37393,0.37393,66319.21832262,24798.745307377296
1657411200,2022-07-10 00:00:00,BAT/USD,0.43408,0.43418,0.40566,0.40566,7830.58296742,3176.5542865635975
1657324800,2022-07-09 00:00:00,BAT/USD,0.43930,0.43980,0.42683,0.43293,98180.91789910,42505.46478605736
1657238400,2022-07-08 00:00:00,BAT/USD,0.45773,0.45794,0.42596,0.43500,100064.42346954,43528.024209249896
1657152000,2022-07-07 00:00:00,BAT/USD,0.45345,0.45694,0.44440,0.45330,140910.75570061,63874.845559086505
1657065600,2022-07-06 00:00:00,BAT/USD,0.44118,0.44118,0.42658,0.43989,28187.92359712,12399.585711137117
1656979200,2022-07-05 00:00:00,BAT/USD,0.40755,0.45199,0.40755,0.43982,266896.65032169,117386.4847444857
1656892800,2022-07-04 00:00:00,BAT/USD,0.39945,0.40304,0.38519,0.40304,75562.89876846,30454.87071964012
1656806400,2022-07-03 00:00:00,BAT/USD,0.40241,0.40498,0.38803,0.39770,235546.65394051,93676.90427214083
1656720000,2022-07-02 00:00:00,BAT/USD,0.40178,0.41775,0.39564,0.41543,114341.78789694,47501.00894602579
1656633600,2022-07-01 00:00:00,BAT/USD,0.39170,0.41804,0.38457,0.40443,36808.72276370,14886.551747323192
1656547200,2022-06-30 00:00:00,BAT/USD,0.38431,0.39338,0.35708,0.39338,69982.01580629,27529.525377878363
1656460800,2022-06-29 00:00:00,BAT/USD,0.37425,0.39039,0.35995,0.38841,13382.63320557,5197.948563375444
1656374400,2022-06-28 00:00:00,BAT/USD,0.40411,0.40738,0.37004,0.37005,33018.93349581,12218.656340124491
1656288000,2022-06-27 00:00:00,BAT/USD,0.39770,0.40985,0.38161,0.39199,212205.83384057,83182.56480716504
1656201600,2022-06-26 00:00:00,BAT/USD,0.42709,0.42709,0.39165,0.39165,90251.15332106,35346.86419819315
1656115200,2022-06-25 00:00:00,BAT/USD,0.42648,0.44080,0.40619,0.41570,350219.11473298,145586.08599449976
1656028800,2022-06-24 00:00:00,BAT/USD,0.40673,0.44040,0.40673,0.43077,46041.09899249,19833.124212994917
1655942400,2022-06-23 00:00:00,BAT/USD,0.39380,0.40570,0.37378,0.40570,226078.15530372,91719.9076067192
1655856000,2022-06-22 00:00:00,BAT/USD,0.36279,0.39360,0.35700,0.36350,253016.78789442,91971.60239962167
1655769600,2022-06-21 00:00:00,BAT/USD,0.36937,0.40094,0.36699,0.37033,150167.48713674,55611.525511348926
1655683200,2022-06-20 00:00:00,BAT/USD,0.34894,0.38378,0.34290,0.35201,99295.91382110,34953.15462416541
1655596800,2022-06-19 00:00:00,BAT/USD,0.29926,0.34319,0.29567,0.33868,98173.68228794,33249.462717279515
1655510400,2022-06-18 00:00:00,BAT/USD,0.33872,0.33872,0.29257,0.29890,137495.97410784,41097.54666083338
1655424000,2022-06-17 00:00:00,BAT/USD,0.31213,0.34429,0.31003,0.34364,157977.83197747,54287.502180737785
1655337600,2022-06-16 00:00:00,BAT/USD,0.34164,0.34164,0.31018,0.31018,89651.19682219,27808.008230306896
1655251200,2022-06-15 00:00:00,BAT/USD,0.28230,0.35607,0.27302,0.35469,130672.92874704,46348.381097287616
1655164800,2022-06-14 00:00:00,BAT/USD,0.26493,0.28793,0.25894,0.28679,123634.82363424,35457.23107006369
1655078400,2022-06-13 00:00:00,BAT/USD,0.30756,0.30756,0.26380,0.28116,146097.20507017,41076.690177528995
1654992000,2022-06-12 00:00:00,BAT/USD,0.31600,0.32221,0.30809,0.30955,82768.93921000,25621.125132455498
1654905600,2022-06-11 00:00:00,BAT/USD,0.36778,0.36778,0.33079,0.33800,40353.76229395,13639.571655355101
1654819200,2022-06-10 00:00:00,BAT/USD,0.38538,0.39739,0.36000,0.36000,261966.36877870,94307.892760332
1654732800,2022-06-09 00:00:00,BAT/USD,0.39516,0.41046,0.39284,0.39284,156534.06525350,61492.842194184945
1654646400,2022-06-08 00:00:00,BAT/USD,0.40192,0.40539,0.39057,0.39700,109555.76576570,43493.6390089829
1654560000,2022-06-07 00:00:00,BAT/USD,0.37571,0.40200,0.37571,0.40200,183797.45238274,73886.57585786149
1654473600,2022-06-06 00:00:00,BAT/USD,0.38829,0.41675,0.38829,0.40018,64563.41414325,25836.987071845782
1654387200,2022-06-05 00:00:00,BAT/USD,0.38063,0.38668,0.37782,0.38668,2516.95726786,973.2570363361048
1654300800,2022-06-04 00:00:00,BAT/USD,0.37870,0.38365,0.37020,0.38049,77613.35607889,29531.10585445686
1654214400,2022-06-03 00:00:00,BAT/USD,0.39741,0.39741,0.36961,0.37816,11747.72741439,4442.520599025722
1654128000,2022-06-02 00:00:00,BAT/USD,0.38976,0.39830,0.38272,0.39297,44176.49550636,17360.03743913429
1654041600,2022-06-01 00:00:00,BAT/USD,0.40756,0.42126,0.37892,0.37892,215443.38379314,81635.80698689661
1653955200,2022-05-31 00:00:00,BAT/USD,0.40636,0.40907,0.39093,0.40252,48177.99399425,19392.60614256551
1653868800,2022-05-30 00:00:00,BAT/USD,0.37666,0.40069,0.37666,0.40069,70792.84589649,28365.98542226458
1653782400,2022-05-29 00:00:00,BAT/USD,0.36405,0.37689,0.36065,0.36901,32762.70796112,12089.76686473289
1653696000,2022-05-28 00:00:00,BAT/USD,0.36566,0.37144,0.36368,0.37144,32174.76452629,11950.994535645157
1653609600,2022-05-27 00:00:00,BAT/USD,0.37206,0.37308,0.35276,0.36428,139148.52105025,50689.023248185076
1653523200,2022-05-26 00:00:00,BAT/USD,0.38650,0.38650,0.35984,0.37749,194608.07069114,73462.60060519843
1653436800,2022-05-25 00:00:00,BAT/USD,0.39276,0.39276,0.37769,0.38736,22889.96556787,8866.657062370123
1653350400,2022-05-24 00:00:00,BAT/USD,0.38861,0.39261,0.37476,0.38480,30366.73451117,11685.119439898215
1653264000,2022-05-23 00:00:00,BAT/USD,0.39909,0.42000,0.39025,0.39025,107699.58464913,42029.762909322984
1653177600,2022-05-22 00:00:00,BAT/USD,0.38407,0.41066,0.38407,0.41051,132727.64377754,54486.025047117946
1653091200,2022-05-21 00:00:00,BAT/USD,0.37790,0.38590,0.37790,0.38340,5537.39654041,2123.037833593194
1653004800,2022-05-20 00:00:00,BAT/USD,0.40211,0.40218,0.37271,0.38187,43299.05227794,16534.60909337695
1652918400,2022-05-19 00:00:00,BAT/USD,0.37706,0.39589,0.35936,0.38787,245457.69278821,95205.67530176301
1652832000,2022-05-18 00:00:00,BAT/USD,0.41650,0.41650,0.37104,0.37728,77287.23071723,29158.92640499654
1652745600,2022-05-17 00:00:00,BAT/USD,0.39423,0.42000,0.39365,0.41232,73710.10241141,30392.149426272572
1652659200,2022-05-16 00:00:00,BAT/USD,0.42986,0.42986,0.38335,0.40106,270720.01184223,108574.96794944476
1652572800,2022-05-15 00:00:00,BAT/USD,0.40640,0.42678,0.39777,0.42488,195663.93067301,83133.6908643485
1652486400,2022-05-14 00:00:00,BAT/USD,0.38999,0.41909,0.37042,0.41779,184501.33575300,77082.81306424587
1652400000,2022-05-13 00:00:00,BAT/USD,0.37420,0.42390,0.36994,0.38799,202876.78733704,78714.16471889816
1652313600,2022-05-12 00:00:00,BAT/USD,0.38148,0.38148,0.30000,0.34977,109571.00163939,38324.64924340944
1652227200,2022-05-11 00:00:00,BAT/USD,0.46784,0.48279,0.35000,0.35961,345835.34154882,124365.84717437117
1652140800,2022-05-10 00:00:00,BAT/USD,0.43000,0.50744,0.43000,0.46583,131713.90969056,61356.290551153565
1652054400,2022-05-09 00:00:00,BAT/USD,0.51887,0.52343,0.44000,0.44000,81172.18366022,35715.7608104968
1651968000,2022-05-08 00:00:00,BAT/USD,0.55356,0.55476,0.53453,0.55476,27776.59848764,15409.345777003167
1651881600,2022-05-07 00:00:00,BAT/USD,0.57252,0.58237,0.54016,0.55747,57403.10346921,32000.5080909805
1651795200,2022-05-06 00:00:00,BAT/USD,0.58400,0.58400,0.55932,0.58375,43030.05147477,25118.79254839699
1651708800,2022-05-05 00:00:00,BAT/USD,0.65321,0.65624,0.57318,0.58829,51792.62812816,30469.085201515245
1651622400,2022-05-04 00:00:00,BAT/USD,0.58276,0.65914,0.58276,0.65500,75232.25907202,49277.1296921731
1651536000,2022-05-03 00:00:00,BAT/USD,0.58432,0.59724,0.56960,0.57428,26334.69226946,15123.48707650549
1651449600,2022-05-02 00:00:00,BAT/USD,0.57116,0.58774,0.57116,0.57626,5827.56768922,3358.194156589917
1651363200,2022-05-01 00:00:00,BAT/USD,0.57929,0.61037,0.57544,0.59503,28573.78803482,17002.261094358943
1651276800,2022-04-30 00:00:00,BAT/USD,0.62900,0.65973,0.55891,0.56992,46670.02374951,26598.17993532074
1651190400,2022-04-29 00:00:00,BAT/USD,0.65975,0.65975,0.61910,0.62944,21984.96806041,13838.21829594447
1651104000,2022-04-28 00:00:00,BAT/USD,0.66414,0.67323,0.64913,0.66129,7199.34402305,4760.854209002735
1651017600,2022-04-27 00:00:00,BAT/USD,0.67111,0.67250,0.65500,0.65500,9586.73207408,6279.3095085224
1650931200,2022-04-26 00:00:00,BAT/USD,0.71381,0.71381,0.65000,0.65000,23954.12331248,15570.180153112
1650844800,2022-04-25 00:00:00,BAT/USD,0.71162,0.72241,0.68149,0.72206,16600.06729505,11986.244591063805
1650758400,2022-04-24 00:00:00,BAT/USD,0.72458,0.72465,0.72186,0.72348,3706.98162005,2681.927062473774
1650672000,2022-04-23 00:00:00,BAT/USD,0.73530,0.74838,0.73530,0.74509,5869.12214565,4373.024219502358
1650585600,2022-04-22 00:00:00,BAT/USD,0.75460,0.77901,0.73359,0.73955,23157.19919937,17125.906667894084
1650499200,2022-04-21 00:00:00,BAT/USD,0.76843,0.82000,0.75931,0.75931,148150.94461411,112492.49375493986
1650412800,2022-04-20 00:00:00,BAT/USD,0.76076,0.76600,0.74080,0.76000,31187.29937934,23702.3475282984
1650326400,2022-04-19 00:00:00,BAT/USD,0.76908,0.76908,0.75523,0.76347,18366.74370928,14022.457819724
1650240000,2022-04-18 00:00:00,BAT/USD,0.72202,0.76821,0.71657,0.76821,23955.74392513,18403.042040724114
1650153600,2022-04-17 00:00:00,BAT/USD,0.76250,0.77763,0.72098,0.72098,62042.08242932,44731.10058989113
1650067200,2022-04-16 00:00:00,BAT/USD,0.72990,0.78000,0.72990,0.76042,74418.73605325,56589.495269612366
1649980800,2022-04-15 00:00:00,BAT/USD,0.72532,0.72532,0.72375,0.72375,424.72663712,307.3959036156
1649894400,2022-04-14 00:00:00,BAT/USD,0.75000,0.76000,0.70963,0.71338,3974.99330049,2835.6807207035563
1649808000,2022-04-13 00:00:00,BAT/USD,0.71119,0.73040,0.71119,0.73040,3642.60652263,2660.5598041289522
